,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
10169,"information technology , interface ",interface,0.04495230760116121,0.05093607441199123,0.04495230760116121,1.0,19.63245129398081,0.04266261351619774,inf
1415,interface,interface ,0.05093607441199123,0.05093607441199123,0.05093607441199123,1.0,19.63245129398081,0.04834159073548732,inf
27734,interface,"information technology , software, interface ",0.05093607441199123,0.04138278334024528,0.04138278334024528,0.8124454783367259,19.63245129398081,0.03927490680865123,5.11113892727581
10173,interface ,"information technology , interface",0.05093607441199123,0.04495230760116121,0.04495230760116121,0.8825239895318407,19.63245129398081,0.04266261351619774,8.12972528257329
27722,"information technology , software, interface",interface ,0.04138278334024528,0.05093607441199123,0.04138278334024528,1.0,19.63245129398081,0.03927490680865123,inf
27723,"information technology , software, interface ",interface,0.04138278334024528,0.05093607441199123,0.04138278334024528,1.0,19.63245129398081,0.03927490680865123,inf
27735,interface ,"information technology , software, interface",0.05093607441199123,0.04138278334024528,0.04138278334024528,0.8124454783367259,19.63245129398081,0.03927490680865123,5.11113892727581
1414,interface ,interface,0.05093607441199123,0.05093607441199123,0.05093607441199123,1.0,19.63245129398081,0.04834159073548732,inf
40034,"information technology , computer science,  analysis and reporting technology ","computer, self-monitoring, software",0.04486343977723799,0.04887730315777001,0.04104212334853961,0.9148233740508419,18.71673179467171,0.03884931940184719,11.16647538269425
40033,"information technology , self-monitoring, computer science","computer, software,  analysis and reporting technology ",0.04486343977723799,0.04887730315777001,0.04104212334853961,0.9148233740508419,18.71673179467171,0.03884931940184719,11.16647538269425
40044,"computer, software,  analysis and reporting technology ","information technology , self-monitoring, computer science",0.04887730315777001,0.04486343977723799,0.04104212334853961,0.8396969696969697,18.71673179467171,0.03884931940184719,5.958318806682637
40043,"computer, self-monitoring, software","information technology , computer science,  analysis and reporting technology ",0.04887730315777001,0.04486343977723799,0.04104212334853961,0.8396969696969697,18.71673179467171,0.03884931940184719,5.958318806682637
40019,"information technology , computer, software,  analysis and reporting technology ","self-monitoring, computer science",0.04824041708632028,0.04560400497659814,0.04104212334853961,0.8507829290758367,18.6558818575785,0.03884216712766188,6.396024188870827
40018,"information technology , computer, self-monitoring, software","computer science,  analysis and reporting technology ",0.04824041708632028,0.04560400497659814,0.04104212334853961,0.8507829290758367,18.6558818575785,0.03884216712766188,6.396024188870827
40059,"computer science,  analysis and reporting technology ","information technology , computer, self-monitoring, software",0.04560400497659814,0.04824041708632028,0.04104212334853961,0.8999675219227022,18.6558818575785,0.03884216712766188,9.51450570062085
40058,"self-monitoring, computer science","information technology , computer, software,  analysis and reporting technology ",0.04560400497659814,0.04824041708632028,0.04104212334853961,0.8999675219227022,18.6558818575785,0.03884216712766188,9.51450570062085
28904,"computer, software,  analysis and reporting technology ","self-monitoring, computer science",0.04887730315777001,0.04560400497659814,0.04157533029207892,0.8506060606060607,18.65200350369561,0.03934632951562927,6.388451893665777
28913,"self-monitoring, computer science","computer, software,  analysis and reporting technology ",0.04560400497659814,0.04887730315777001,0.04157533029207892,0.9116596297499189,18.65200350369561,0.03934632951562927,10.76656905726922
28903,"computer, self-monitoring, software","computer science,  analysis and reporting technology ",0.04887730315777001,0.04560400497659814,0.04157533029207892,0.8506060606060607,18.65200350369561,0.03934632951562927,6.388451893665777
28914,"computer science,  analysis and reporting technology ","computer, self-monitoring, software",0.04560400497659814,0.04887730315777001,0.04157533029207892,0.9116596297499189,18.65200350369561,0.03934632951562927,10.76656905726922
40047,"computer science, software,  analysis and reporting technology ","information technology , computer, self-monitoring",0.04157533029207892,0.05296522305823805,0.04104212334853961,0.987174919843249,18.63817166894206,0.03884007670589973,73.84240607987566
40046,"self-monitoring, computer science, software","information technology , computer,  analysis and reporting technology ",0.04157533029207892,0.05296522305823805,0.04104212334853961,0.987174919843249,18.63817166894206,0.03884007670589973,73.84240607987566
40031,"information technology , computer,  analysis and reporting technology ","self-monitoring, computer science, software",0.05296522305823805,0.04157533029207892,0.04104212334853961,0.7748881431767338,18.63817166894206,0.03884007670589973,4.257548594876431
40030,"information technology , computer, self-monitoring","computer science, software,  analysis and reporting technology ",0.05296522305823805,0.04157533029207892,0.04104212334853961,0.7748881431767338,18.63817166894206,0.03884007670589973,4.257548594876431
28857,"computer science,  analysis and reporting technology ","information technology , computer, self-monitoring",0.04560400497659814,0.05296522305823805,0.04486343977723799,0.983760961351088,18.57371506336132,0.04244801348130347,58.31840156407378
28856,"self-monitoring, computer science","information technology , computer,  analysis and reporting technology ",0.04560400497659814,0.05296522305823805,0.04486343977723799,0.983760961351088,18.57371506336132,0.04244801348130347,58.31840156407378
28840,"information technology , computer, self-monitoring","computer science,  analysis and reporting technology ",0.05296522305823805,0.04560400497659814,0.04486343977723799,0.8470357941834452,18.57371506336132,0.04244801348130347,6.239342007684983
28841,"information technology , computer,  analysis and reporting technology ","self-monitoring, computer science",0.05296522305823805,0.04560400497659814,0.04486343977723799,0.8470357941834452,18.57371506336132,0.04244801348130347,6.239342007684983
28854,"computer, self-monitoring","information technology , computer science,  analysis and reporting technology ",0.05388352390544464,0.04486343977723799,0.04486343977723799,0.8326003298515667,18.5585486531061,0.04244603954752071,5.705725461560602
28855,"computer,  analysis and reporting technology ","information technology , self-monitoring, computer science",0.05388352390544464,0.04486343977723799,0.04486343977723799,0.8326003298515667,18.5585486531061,0.04244603954752071,5.705725461560602
40021,"information technology , self-monitoring, computer science, software","computer,  analysis and reporting technology ",0.04104212334853961,0.05388352390544464,0.04104212334853961,1.0,18.5585486531061,0.03883062911395836,inf
40055,"computer, self-monitoring","information technology , computer science, software,  analysis and reporting technology ",0.05388352390544464,0.04104212334853961,0.04104212334853961,0.7616822429906542,18.5585486531061,0.03883062911395836,4.02386246281201
40056,"computer,  analysis and reporting technology ","information technology , self-monitoring, computer science, software",0.05388352390544464,0.04104212334853961,0.04104212334853961,0.7616822429906542,18.5585486531061,0.03883062911395836,4.02386246281201
40022,"information technology , computer science, software,  analysis and reporting technology ","computer, self-monitoring",0.04104212334853961,0.05388352390544464,0.04104212334853961,1.0,18.5585486531061,0.03883062911395836,inf
28842,"information technology , self-monitoring, computer science","computer,  analysis and reporting technology ",0.04486343977723799,0.05388352390544464,0.04486343977723799,1.0,18.5585486531061,0.04244603954752071,inf
11776,"computer,  analysis and reporting technology ","self-monitoring, computer science",0.05388352390544464,0.04560400497659814,0.04560400497659814,0.8463441451346894,18.5585486531061,0.0431467004842576,6.211256940778418
11775,"computer, self-monitoring","computer science,  analysis and reporting technology ",0.05388352390544464,0.04560400497659814,0.04560400497659814,0.8463441451346894,18.5585486531061,0.0431467004842576,6.211256940778418
11778,"computer science,  analysis and reporting technology ","computer, self-monitoring",0.04560400497659814,0.05388352390544464,0.04560400497659814,1.0,18.5585486531061,0.0431467004842576,inf
11777,"self-monitoring, computer science","computer,  analysis and reporting technology ",0.04560400497659814,0.05388352390544464,0.04560400497659814,1.0,18.5585486531061,0.0431467004842576,inf
28906,"self-monitoring, computer science, software","computer,  analysis and reporting technology ",0.04157533029207892,0.05388352390544464,0.04157533029207892,1.0,18.5585486531061,0.03933510498840893,inf
28910,"computer, self-monitoring","computer science, software,  analysis and reporting technology ",0.05388352390544464,0.04157533029207892,0.04157533029207892,0.7715777899945024,18.5585486531061,0.03933510498840893,4.195847109984857
28911,"computer,  analysis and reporting technology ","self-monitoring, computer science, software",0.05388352390544464,0.04157533029207892,0.04157533029207892,0.7715777899945024,18.5585486531061,0.03933510498840893,4.195847109984857
28843,"information technology , computer science,  analysis and reporting technology ","computer, self-monitoring",0.04486343977723799,0.05388352390544464,0.04486343977723799,1.0,18.5585486531061,0.04244603954752071,inf
28907,"computer science, software,  analysis and reporting technology ","computer, self-monitoring",0.04157533029207892,0.05388352390544464,0.04157533029207892,1.0,18.5585486531061,0.03933510498840893,inf
12044," soft state, software","information technology , basically available",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
12045,"basically available, software","information technology ,  soft state",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
12041,"information technology , basically available"," soft state, software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
12040,"information technology ,  soft state","basically available, software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
29065," eventual consistency , software","information technology ,  soft state, basically available",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
29067," soft state, software","information technology , basically available,  eventual consistency ",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
29068,"basically available, software","information technology ,  soft state,  eventual consistency ",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
12027,"information technology ,  eventual consistency ","basically available, software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
12030,"basically available, software","information technology ,  eventual consistency ",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
29056," soft state,  eventual consistency , software","information technology , basically available",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
12031," eventual consistency , software","information technology , basically available",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
12017," eventual consistency , software","information technology ,  soft state",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
12026,"information technology , basically available"," eventual consistency , software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
29060,"information technology ,  soft state","basically available,  eventual consistency , software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
29059,"information technology ,  eventual consistency "," soft state, basically available, software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
29058," soft state, basically available, software","information technology ,  eventual consistency ",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
29057,"basically available,  eventual consistency , software","information technology ,  soft state",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
12013,"information technology ,  eventual consistency "," soft state, software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
12016," soft state, software","information technology ,  eventual consistency ",0.04871437881391077,0.05188399786717222,0.044937496297174,0.9224688355123137,17.77944787280884,0.04240999957069243,12.2288373765289
12012,"information technology ,  soft state"," eventual consistency , software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
29061,"information technology , basically available"," soft state,  eventual consistency , software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
29052,"information technology ,  soft state, basically available"," eventual consistency , software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
29049,"information technology ,  soft state,  eventual consistency ","basically available, software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
29050,"information technology , basically available,  eventual consistency "," soft state, software",0.05188399786717222,0.04871437881391077,0.044937496297174,0.8661147587781901,17.77944787280884,0.04240999957069243,7.105231409413369
11987," soft state, basically available","information technology ,  eventual consistency ",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
1922,"basically available, software", soft state,0.04871437881391077,0.05825285858166953,0.04871437881391077,1.0,17.16653953724892,0.04587662699397015,inf
12019, soft state,"information technology ,  eventual consistency , software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
29054,"information technology , basically available, software"," soft state,  eventual consistency ",0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
12020, eventual consistency ,"information technology ,  soft state, software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
12023,"information technology , basically available, software", eventual consistency ,0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
12024,"information technology ,  eventual consistency , software",basically available,0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
29045,"information technology ,  soft state,  eventual consistency , software",basically available,0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
29046,"information technology , basically available,  eventual consistency , software", soft state,0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
1924,basically available," soft state, software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
1923, soft state,"basically available, software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
11986,"information technology ,  eventual consistency "," soft state, basically available",0.05188399786717222,0.05825285858166953,0.05188399786717222,1.0,17.16653953724892,0.0488616066767642,inf
12010,"information technology ,  eventual consistency , software", soft state,0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
1921," soft state, software",basically available,0.04871437881391077,0.05825285858166953,0.04871437881391077,1.0,17.16653953724892,0.04587662699397015,inf
1919,basically available,"information technology ,  soft state",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
1918, soft state,"information technology , basically available",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
1915,"information technology , basically available", soft state,0.05188399786717222,0.05825285858166953,0.05188399786717222,1.0,17.16653953724892,0.0488616066767642,inf
1914,"information technology ,  soft state",basically available,0.05188399786717222,0.05825285858166953,0.05188399786717222,1.0,17.16653953724892,0.0488616066767642,inf
1906, eventual consistency ,"basically available, software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
11985,"information technology ,  soft state"," eventual consistency , basically available",0.05188399786717222,0.05825285858166953,0.05188399786717222,1.0,17.16653953724892,0.0488616066767642,inf
29047,"information technology ,  soft state, basically available, software", eventual consistency ,0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
1905,basically available," eventual consistency , software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
11988," eventual consistency , basically available","information technology ,  soft state",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
12009,"information technology ,  soft state, software", eventual consistency ,0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
29070, eventual consistency ,"information technology ,  soft state, basically available, software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
12006, eventual consistency ," soft state, basically available, software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
11996," eventual consistency , basically available, software", soft state,0.04871437881391077,0.05825285858166953,0.04871437881391077,1.0,17.16653953724892,0.04587662699397015,inf
11993, eventual consistency ,"information technology ,  soft state, basically available",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
11992, soft state,"information technology ,  eventual consistency , basically available",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
11997," soft state,  eventual consistency , software",basically available,0.04871437881391077,0.05825285858166953,0.04871437881391077,1.0,17.16653953724892,0.04587662699397015,inf
11998," soft state, basically available"," eventual consistency , software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
11999," eventual consistency , basically available"," soft state, software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
14, soft state, eventual consistency ,0.05825285858166953,0.05825285858166953,0.05825285858166953,1.0,17.16653953724892,0.05485946304873354,inf
12000,"basically available, software"," soft state,  eventual consistency ",0.04871437881391077,0.05825285858166953,0.04871437881391077,1.0,17.16653953724892,0.04587662699397015,inf
16,basically available, eventual consistency ,0.05825285858166953,0.05825285858166953,0.05825285858166953,1.0,17.16653953724892,0.05485946304873354,inf
12002," soft state, software"," eventual consistency , basically available",0.04871437881391077,0.05825285858166953,0.04871437881391077,1.0,17.16653953724892,0.04587662699397015,inf
12003," eventual consistency , software"," soft state, basically available",0.04871437881391077,0.05825285858166953,0.04871437881391077,1.0,17.16653953724892,0.04587662699397015,inf
11991,basically available,"information technology ,  soft state,  eventual consistency ",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
12004,basically available," soft state,  eventual consistency , software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
12005, soft state," eventual consistency , basically available, software",0.05825285858166953,0.04871437881391077,0.04871437881391077,0.8362573099415205,17.16653953724892,0.04587662699397015,5.809637186529331
11989," soft state,  eventual consistency ","information technology , basically available",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
29072,basically available,"information technology ,  soft state,  eventual consistency , software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
29071, soft state,"information technology , basically available,  eventual consistency , software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
29066," soft state, basically available","information technology ,  eventual consistency , software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
29063," soft state,  eventual consistency ","information technology , basically available, software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
12033,basically available,"information technology ,  eventual consistency , software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
29064,"basically available,  eventual consistency ","information technology ,  soft state, software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
12034, eventual consistency ,"information technology , basically available, software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
12048,basically available,"information technology ,  soft state, software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
12047, soft state,"information technology , basically available, software",0.05825285858166953,0.044937496297174,0.044937496297174,0.7714213068904144,17.16653953724892,0.04231975868036043,4.178265658579772
29051,"information technology ,  eventual consistency , software"," soft state, basically available",0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
1881,basically available," soft state,  eventual consistency ",0.05825285858166953,0.05825285858166953,0.05825285858166953,1.0,17.16653953724892,0.05485946304873354,inf
1882, soft state," eventual consistency , basically available",0.05825285858166953,0.05825285858166953,0.05825285858166953,1.0,17.16653953724892,0.05485946304873354,inf
1883, eventual consistency ," soft state, basically available",0.05825285858166953,0.05825285858166953,0.05825285858166953,1.0,17.16653953724892,0.05485946304873354,inf
1888, soft state,"information technology ,  eventual consistency ",0.05825285858166953,0.05188399786717222,0.05188399786717222,0.8906687007373506,17.16653953724892,0.0488616066767642,8.671954038112583
11984,"information technology , basically available"," soft state,  eventual consistency ",0.05188399786717222,0.05825285858166953,0.05188399786717222,1.0,17.16653953724892,0.0488616066767642,inf
29053,"information technology ,  soft state, software","basically available,  eventual consistency ",0.044937496297174,0.05825285858166953,0.044937496297174,1.0,17.16653953724892,0.04231975868036043,inf
11751,"software development life cycle model , system development lifecycle ",software development life cycle ,0.04313051721073523,0.05948219681260739,0.04313051721073523,1.0,16.81175298804781,0.04056501929737673,inf
28822,"software development life cycle model , software, system development lifecycle ",software development life cycle ,0.04062740683689792,0.05948219681260739,0.04062740683689792,1.0,16.81175298804781,0.03821079942743969,inf
11703,"software development life cycle model , software",software development life cycle ,0.04065702944487232,0.05948219681260739,0.04065702944487232,1.0,16.81175298804781,0.03823866001761646,inf
11754,software development life cycle ,"software development life cycle model , system development lifecycle ",0.05948219681260739,0.04313051721073523,0.04313051721073523,0.7250996015936255,16.81175298804781,0.04056501929737673,3.480786089566746
11706,software development life cycle ,"software development life cycle model , software",0.05948219681260739,0.04065702944487232,0.04065702944487232,0.68351593625498,16.81175298804781,0.03823866001761646,3.031252061171826
1762,software development life cycle model ,software development life cycle ,0.04316013981870964,0.05948219681260739,0.04316013981870964,1.0,16.81175298804781,0.0405928798875535,inf
1763,software development life cycle ,software development life cycle model ,0.05948219681260739,0.04316013981870964,0.04316013981870964,0.725597609561753,16.81175298804781,0.0405928798875535,3.486995352530002
28831,software development life cycle ,"software development life cycle model , software, system development lifecycle ",0.05948219681260739,0.04062740683689792,0.04062740683689792,0.6830179282868526,16.81175298804781,0.03821079942743969,3.026583137582889
1765,system development lifecycle ,software development life cycle ,0.04372296937022335,0.05948219681260739,0.04313051721073523,0.986449864498645,16.58395145704445,0.040529778941424,69.41021387522977
1764,software development life cycle ,system development lifecycle ,0.05948219681260739,0.04372296937022335,0.04313051721073523,0.7250996015936255,16.58395145704445,0.040529778941424,3.478630937508318
11711,software development life cycle ,"software, system development lifecycle ",0.05948219681260739,0.04119023638841163,0.04062740683689792,0.6830179282868526,16.58203468040818,0.0381773210892846,3.024807549618334
11705,software development life cycle model ,"software development life cycle , software",0.04316013981870964,0.05697908643877007,0.04065702944487232,0.9420041180507892,16.53245386907125,0.03819780410743266,16.26013575217408
28827,"software development life cycle , software","software development life cycle model , system development lifecycle ",0.05697908643877007,0.04313051721073523,0.04062740683689792,0.7130231349103198,16.53175479965836,0.03816986936859858,3.334308786494839
28826,"software development life cycle model , system development lifecycle ","software development life cycle , software",0.04313051721073523,0.05697908643877007,0.04062740683689792,0.9419642857142857,16.53175479965836,0.03816986936859858,16.24897574136273
